"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"119576298695936219","About LinkedIn Sales Navigator:   Now, let’s move on to LinkedIn Sales Navigator – LinkedIn’s prospecting and social selling tool. So what does it do that LinkedIn doesn’t? What’s different in LinkedIn Sales Navigator It’s definitely not something magical #itpsap #itpsap","41","CXO","Business Development","Tech & Media","North America","Male","2860","76","1-10","70"
"119576298695936219","Sales Navigator TeamLink: Part 7 of the blog series Social Selling at SAP. Social selling is an exciting new customer engagement strategy where you use social media to create and nurture relationships with leads and prospects, and leverage your thought leadership to #itpsap #itpsap","40","CXO","Business Development","Tech & Media","North America","Male","2860","76","1-10","70"
"106991372489565630","Is There Insurance For Your LinkedIn Sales Navigator Investment? #marketing #feedly","11","CXO","Business Development","Prof Services","North America","Male","1488","66","1-10","81"
"106991372489565630","Is There Insurance For Your LinkedIn Sales Navigator Investment? #marketing #feedly","11","CXO","Business Development","Prof Services","North America","Male","1488","66","1-10","81"
"106991372489565630","Sales Navigator Lite for Gmail #business+ leadership #feedly","8","CXO","Business Development","Prof Services","North America","Male","1488","66","1-10","81"
"106991372489565630","Sales Navigator Lite for Gmail #business+ leadership #feedly","8","CXO","Business Development","Prof Services","North America","Male","1488","66","1-10","81"
"103504757711845653","Jon's ideas about Sales Navigator & PointDrive are spot on","10","Owner","Business Development","Prof Services","North America","Male","2195","69","1-10","50"
"83458603850950749","Build A Targeted Prospecting List Using LinkedIn Sales Navigator http://ow.ly/JQiD30gw1Wu","10","Owner","Business Development","Prof Services","North America","Male","5349","73","1-10","83"
"93142387839368070","B2B Sales with LinkedIn: 56% of B2B buyers have used LinkedIn to support their purchase process. Create more opportunities and drive more revenue with LinkedIn Sales Navigator. https://bit.ly/2rbucf6. We're here to help you generate more sales using more traditional ways. Call 01 554 7351 #salestips #salesmanagement","46","Owner","Business Development","Tech & Media","Europe","Male","488","64","1-10","45"
"95270652722250023","Work Better Together with #LinkedIn Sales Navigator","7","Owner","Business Development","Prof Services","Europe","Male","3275","66","1-10","85"
"95270652722250023","Work Better Together with #LinkedIn Sales Navigator","7","Owner","Business Development","Prof Services","Europe","Male","3275","66","1-10","85"
"127495025492898630","Sales Navigator Lite for Gmail https://lnkd.in/e2MFyC3","6","CXO","Business Development","Prof Services","Europe","Male","2406","65","1-10","69"
"127495025492898630","Sales Navigator Success Stories: Tech and Professional Services [Video] https://lnkd.in/g8cwn9F ","10","CXO","Business Development","Prof Services","Europe","Male","2406","65","1-10","69"
"132303791428788834","#LINKEDIN SUGGESTED ME TO ADD 1149 CONTACTS TO MY NETWORK... SERIOUSLY?  Let’s face it: LinkedIn is a brilliant tool. I am impressed with the features it offers, especially with the Sales Navigator plan.  The good news: they are continually improving the platform!  However, some aspects are leaving me speechless.  Yes, LinkedIn tries to protect privacy and requires you and me to “send contact requests only to people we know”.  Then, does someone has an idea of why LinkedIn makes it so easy to send 1449 contact requests in only two clicks?   LinkedIn has extracted these emails addresses from one of my mailboxes but hey, everyone knows we receive tons of emails (and spams) from people we have never heard of or do not want to connect with.  Would you like to connect on LinkedIn with someone who has sent you a “congratulations, you have win USD32B at the national lottery?” and give them a second chance to connect with us?  Probably not.  My 2 cents: I believe something is not too right here…  Share your thoughts below, do you think I should add these 1449 people to my network?","189","VP","Business Development","Staffing","Asia","Male","15549","67","1-10","90"
"132303791428788834","#LINKEDIN SUGGESTED ME TO ADD 1449 CONTACTS TO MY NETWORK... SERIOUSLY?  Let’s face it: LinkedIn is a brilliant tool. I am impressed with the features it offers, especially with the Sales Navigator plan.  The good news: they are continually improving the platform!  However, some aspects are leaving me speechless.  Yes, LinkedIn tries to protect privacy and requires you and me to “send contact requests only to people we know”.  Then, does someone has an idea of why LinkedIn makes it so easy to send 1449 contact requests in only two clicks?   LinkedIn has extracted these emails addresses from one of my mailboxes but hey, everyone knows we receive tons of emails (and spams) from people we have never heard of or do not want to connect with.  Would you like to connect on LinkedIn with someone who has sent you a “congratulations, you have win USD32B at the national lottery?” and give them a second chance to connect with us?  Probably not.  My 2 cents: I believe something is not too right here…  Share your thoughts below, do you think I should add these 1449 people to my network?","189","VP","Business Development","Staffing","Asia","Male","15549","67","1-10","90"
"132303791428788834","#LINKEDIN SUGGESTED ME TO ADD 1449 CONTACTS TO MY NETWORK... SERIOUSLY?  Let’s face it: LinkedIn is a brilliant tool. I am impressed with the features it offers, especially with the Sales Navigator plan.  The good news: they are continually improving the platform!  However, some aspects are leaving me speechless.  Yes, LinkedIn tries to protect privacy and requires you and me to “send contact requests only to people we know”.  Then, does someone has an idea of why LinkedIn makes it so easy to send 1449 contact requests in only two clicks?   LinkedIn has extracted these emails addresses from one of my mailboxes but hey, everyone knows we receive tons of emails (and spams) from people we have never heard of or do not want to connect with.  Would you like to connect on LinkedIn with someone who has sent you a “congratulations, you have win USD32B at the national lottery?” and give them a second chance to connect with us?  Probably not.  My 2 cents: I believe something is not too right here…  Share your thoughts below, do you think I should add these 1449 people to my network?  #fabienghyslinks","190","VP","Business Development","Staffing","Asia","Male","15549","67","1-10","90"
